geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Nye County,driving,NA,Nevada,United States,2020-05-07,117.88
county,Nye County,driving,NA,Nevada,United States,2020-05-08,129.59
county,Nye County,driving,NA,Nevada,United States,2020-05-09,125.44
county,Nye County,driving,NA,Nevada,United States,2020-05-10,88.07
county,Nye County,driving,NA,Nevada,United States,2020-05-11,NA
county,Nye County,driving,NA,Nevada,United States,2020-05-12,NA
county,Nye County,driving,NA,Nevada,United States,2020-05-13,119.08
county,Nye County,driving,NA,Nevada,United States,2020-05-14,129.37
county,Nye County,driving,NA,Nevada,United States,2020-05-15,213.04
county,Nye County,driving,NA,Nevada,United States,2020-05-16,147.83
county,Nye County,driving,NA,Nevada,United States,2020-05-17,124.89
county,Nye County,driving,NA,Nevada,United States,2020-05-18,129.45
county,Nye County,driving,NA,Nevada,United States,2020-05-19,145.41
county,Nye County,driving,NA,Nevada,United States,2020-05-20,139.18
county,Nye County,driving,NA,Nevada,United States,2020-05-21,164.29
county,Nye County,driving,NA,Nevada,United States,2020-05-22,179.98
county,Nye County,driving,NA,Nevada,United States,2020-05-23,201.92
county,Nye County,driving,NA,Nevada,United States,2020-05-24,187.51
county,Nye County,driving,NA,Nevada,United States,2020-05-25,174.08
county,Nye County,driving,NA,Nevada,United States,2020-05-26,149.14
county,Nye County,driving,NA,Nevada,United States,2020-05-27,156.92
county,Nye County,driving,NA,Nevada,United States,2020-05-28,166.32
county,Nye County,driving,NA,Nevada,United States,2020-05-29,192.35
county,Nye County,driving,NA,Nevada,United States,2020-05-30,220.44
county,Nye County,driving,NA,Nevada,United States,2020-05-31,220.88
county,Nye County,driving,NA,Nevada,United States,2020-06-01,160.79
county,Nye County,driving,NA,Nevada,United States,2020-06-02,155.03
county,Nye County,driving,NA,Nevada,United States,2020-06-03,160.71
county,Nye County,driving,NA,Nevada,United States,2020-06-04,162.65
county,Nye County,driving,NA,Nevada,United States,2020-06-05,186.74
county,Nye County,driving,NA,Nevada,United States,2020-06-06,224.25
county,Nye County,driving,NA,Nevada,United States,2020-06-07,196.72
county,Nye County,driving,NA,Nevada,United States,2020-06-08,167.1
county,Nye County,driving,NA,Nevada,United States,2020-06-09,173.78
county,Nye County,driving,NA,Nevada,United States,2020-06-10,186.87
county,Nye County,driving,NA,Nevada,United States,2020-06-11,171.25
county,Nye County,driving,NA,Nevada,United States,2020-06-12,194.88
county,Nye County,driving,NA,Nevada,United States,2020-06-13,236.43
county,Nye County,driving,NA,Nevada,United States,2020-06-14,201.72
county,Nye County,driving,NA,Nevada,United States,2020-06-15,193.66
county,Nye County,driving,NA,Nevada,United States,2020-06-16,172.33
county,Nye County,driving,NA,Nevada,United States,2020-06-17,190.29
county,Nye County,driving,NA,Nevada,United States,2020-06-18,190.18
county,Nye County,driving,NA,Nevada,United States,2020-06-19,208.65
county,Nye County,driving,NA,Nevada,United States,2020-06-20,232.2
county,Nye County,driving,NA,Nevada,United States,2020-06-21,184.01
county,Nye County,driving,NA,Nevada,United States,2020-06-22,194.27
county,Nye County,driving,NA,Nevada,United States,2020-06-23,178.42
county,Nye County,driving,NA,Nevada,United States,2020-06-24,194.86
county,Nye County,driving,NA,Nevada,United States,2020-06-25,194.24
county,Nye County,driving,NA,Nevada,United States,2020-06-26,214.07
county,Nye County,driving,NA,Nevada,United States,2020-06-27,240.02
county,Nye County,driving,NA,Nevada,United States,2020-06-28,240.96
county,Nye County,driving,NA,Nevada,United States,2020-06-29,197.05
county,Nye County,driving,NA,Nevada,United States,2020-06-30,183.04
county,Nye County,driving,NA,Nevada,United States,2020-07-01,233.68
county,Nye County,driving,NA,Nevada,United States,2020-07-02,240.1
county,Nye County,driving,NA,Nevada,United States,2020-07-03,281.81
county,Nye County,driving,NA,Nevada,United States,2020-07-04,207.54
county,Nye County,driving,NA,Nevada,United States,2020-07-05,176.81
county,Nye County,driving,NA,Nevada,United States,2020-07-06,174.75
county,Nye County,driving,NA,Nevada,United States,2020-07-07,154.48
county,Nye County,driving,NA,Nevada,United States,2020-07-08,166.66
county,Nye County,driving,NA,Nevada,United States,2020-07-09,170.97
county,Nye County,driving,NA,Nevada,United States,2020-07-10,183.57
county,Nye County,driving,NA,Nevada,United States,2020-07-11,171.16
county,Nye County,driving,NA,Nevada,United States,2020-07-12,159.96
county,Nye County,driving,NA,Nevada,United States,2020-07-13,166.02
county,Nye County,driving,NA,Nevada,United States,2020-07-14,169.41
county,Nye County,driving,NA,Nevada,United States,2020-07-15,165.71
county,Nye County,driving,NA,Nevada,United States,2020-07-16,161.82
county,Nye County,driving,NA,Nevada,United States,2020-07-17,178.64
county,Nye County,driving,NA,Nevada,United States,2020-07-18,170.3
county,Nye County,driving,NA,Nevada,United States,2020-07-19,152.03
county,Nye County,driving,NA,Nevada,United States,2020-07-20,163.15
county,Nye County,driving,NA,Nevada,United States,2020-07-21,154.28
county,Nye County,driving,NA,Nevada,United States,2020-07-22,151
county,Nye County,driving,NA,Nevada,United States,2020-07-23,156.06
county,Nye County,driving,NA,Nevada,United States,2020-07-24,184.48
county,Nye County,driving,NA,Nevada,United States,2020-07-25,165.8
county,Nye County,driving,NA,Nevada,United States,2020-07-26,159.62
county,Nye County,driving,NA,Nevada,United States,2020-07-27,156.65
county,Nye County,driving,NA,Nevada,United States,2020-07-28,158.4
county,Nye County,driving,NA,Nevada,United States,2020-07-29,168.24
county,Nye County,driving,NA,Nevada,United States,2020-07-30,162.85
county,Nye County,driving,NA,Nevada,United States,2020-07-31,183.29
county,Nye County,driving,NA,Nevada,United States,2020-08-01,168.72
county,Nye County,driving,NA,Nevada,United States,2020-08-02,154.28
county,Nye County,driving,NA,Nevada,United States,2020-08-03,163.32
county,Nye County,driving,NA,Nevada,United States,2020-08-04,163.49
county,Nye County,driving,NA,Nevada,United States,2020-08-05,147.64
county,Nye County,driving,NA,Nevada,United States,2020-08-06,169.3
county,Nye County,driving,NA,Nevada,United States,2020-08-07,186.37
county,Nye County,driving,NA,Nevada,United States,2020-08-08,172.36
county,Nye County,driving,NA,Nevada,United States,2020-08-09,157.9
county,Nye County,driving,NA,Nevada,United States,2020-08-10,155.09
county,Nye County,driving,NA,Nevada,United States,2020-08-11,158.23
county,Nye County,driving,NA,Nevada,United States,2020-08-12,169.58
county,Nye County,driving,NA,Nevada,United States,2020-08-13,191.66
county,Nye County,driving,NA,Nevada,United States,2020-08-14,227.61
county,Nye County,driving,NA,Nevada,United States,2020-08-15,176.47
county,Nye County,driving,NA,Nevada,United States,2020-08-16,154.28
county,Nye County,driving,NA,Nevada,United States,2020-08-17,165.99
county,Nye County,driving,NA,Nevada,United States,2020-08-18,163.32
county,Nye County,driving,NA,Nevada,United States,2020-08-19,166.94
county,Nye County,driving,NA,Nevada,United States,2020-08-20,176.28
county,Nye County,driving,NA,Nevada,United States,2020-08-21,185.9
county,Nye County,driving,NA,Nevada,United States,2020-08-22,162.26
county,Nye County,driving,NA,Nevada,United States,2020-08-23,157.01
county,Nye County,driving,NA,Nevada,United States,2020-08-24,140.13
county,Nye County,driving,NA,Nevada,United States,2020-08-25,143.38
county,Nye County,driving,NA,Nevada,United States,2020-08-26,144.66
county,Nye County,driving,NA,Nevada,United States,2020-08-27,157.51
county,Nye County,driving,NA,Nevada,United States,2020-08-28,161.35
county,Nye County,driving,NA,Nevada,United States,2020-08-29,158.9
county,Nye County,driving,NA,Nevada,United States,2020-08-30,131.37
county,Nye County,driving,NA,Nevada,United States,2020-08-31,144.35
county,Nye County,driving,NA,Nevada,United States,2020-09-01,142.27
county,Nye County,driving,NA,Nevada,United States,2020-09-02,157.93
county,Nye County,driving,NA,Nevada,United States,2020-09-03,169.83
county,Nye County,driving,NA,Nevada,United States,2020-09-04,201.5
county,Nye County,driving,NA,Nevada,United States,2020-09-05,183.09
county,Nye County,driving,NA,Nevada,United States,2020-09-06,166.57
county,Nye County,driving,NA,Nevada,United States,2020-09-07,191.27
county,Nye County,driving,NA,Nevada,United States,2020-09-08,139.46
county,Nye County,driving,NA,Nevada,United States,2020-09-09,144.61
county,Nye County,driving,NA,Nevada,United States,2020-09-10,154.06
county,Nye County,driving,NA,Nevada,United States,2020-09-11,165.8
county,Nye County,driving,NA,Nevada,United States,2020-09-12,168.44
county,Nye County,driving,NA,Nevada,United States,2020-09-13,146.8
county,Nye County,driving,NA,Nevada,United States,2020-09-14,162.71
county,Nye County,driving,NA,Nevada,United States,2020-09-15,162.43
county,Nye County,driving,NA,Nevada,United States,2020-09-16,158.84
county,Nye County,driving,NA,Nevada,United States,2020-09-17,174.94
county,Nye County,driving,NA,Nevada,United States,2020-09-18,186.04
county,Nye County,driving,NA,Nevada,United States,2020-09-19,170.47
county,Nye County,driving,NA,Nevada,United States,2020-09-20,149.58
county,Nye County,driving,NA,Nevada,United States,2020-09-21,146.55
county,Nye County,driving,NA,Nevada,United States,2020-09-22,143.88
county,Nye County,driving,NA,Nevada,United States,2020-09-23,146.33
county,Nye County,driving,NA,Nevada,United States,2020-09-24,166.07
county,Nye County,driving,NA,Nevada,United States,2020-09-25,169.77
county,Nye County,driving,NA,Nevada,United States,2020-09-26,175.22
county,Nye County,driving,NA,Nevada,United States,2020-09-27,151.25
county,Nye County,driving,NA,Nevada,United States,2020-09-28,139.91
county,Nye County,driving,NA,Nevada,United States,2020-09-29,141.35
county,Nye County,driving,NA,Nevada,United States,2020-09-30,146.64
county,Nye County,driving,NA,Nevada,United States,2020-10-01,157.09
county,Nye County,driving,NA,Nevada,United States,2020-10-02,178.75
county,Nye County,driving,NA,Nevada,United States,2020-10-03,171.08
county,Nye County,driving,NA,Nevada,United States,2020-10-04,138.93
county,Nye County,driving,NA,Nevada,United States,2020-10-05,149.94
county,Nye County,driving,NA,Nevada,United States,2020-10-06,138.96
county,Nye County,driving,NA,Nevada,United States,2020-10-07,145.86
county,Nye County,driving,NA,Nevada,United States,2020-10-08,157.95
county,Nye County,driving,NA,Nevada,United States,2020-10-09,180.48
county,Nye County,driving,NA,Nevada,United States,2020-10-10,179.62
county,Nye County,driving,NA,Nevada,United States,2020-10-11,158.98
county,Nye County,driving,NA,Nevada,United States,2020-10-12,150.39
county,Nye County,driving,NA,Nevada,United States,2020-10-13,154.64
county,Nye County,driving,NA,Nevada,United States,2020-10-14,157.56
county,Nye County,driving,NA,Nevada,United States,2020-10-15,163.52
county,Nye County,driving,NA,Nevada,United States,2020-10-16,179.25
county,Nye County,driving,NA,Nevada,United States,2020-10-17,160.26
county,Nye County,driving,NA,Nevada,United States,2020-10-18,150.83
county,Nye County,driving,NA,Nevada,United States,2020-10-19,149.39
county,Nye County,driving,NA,Nevada,United States,2020-10-20,144.41
county,Nye County,driving,NA,Nevada,United States,2020-10-21,149.33
county,Nye County,driving,NA,Nevada,United States,2020-10-22,154.98
county,Nye County,driving,NA,Nevada,United States,2020-10-23,181.76
county,Nye County,driving,NA,Nevada,United States,2020-10-24,177.64
county,Nye County,driving,NA,Nevada,United States,2020-10-25,154.34
county,Nye County,driving,NA,Nevada,United States,2020-10-26,134.82
county,Nye County,driving,NA,Nevada,United States,2020-10-27,141.27
county,Nye County,driving,NA,Nevada,United States,2020-10-28,139.77
county,Nye County,driving,NA,Nevada,United States,2020-10-29,162.93
county,Nye County,driving,NA,Nevada,United States,2020-10-30,173.61
county,Nye County,driving,NA,Nevada,United States,2020-10-31,157.76
county,Nye County,driving,NA,Nevada,United States,2020-11-01,146.02
county,Nye County,driving,NA,Nevada,United States,2020-11-02,135.85
county,Nye County,driving,NA,Nevada,United States,2020-11-03,133.73
county,Nye County,driving,NA,Nevada,United States,2020-11-04,131.06
county,Nye County,driving,NA,Nevada,United States,2020-11-05,147.94
county,Nye County,driving,NA,Nevada,United States,2020-11-06,162.93
county,Nye County,driving,NA,Nevada,United States,2020-11-07,147.69
county,Nye County,driving,NA,Nevada,United States,2020-11-08,131.67
county,Nye County,driving,NA,Nevada,United States,2020-11-09,131.56
county,Nye County,driving,NA,Nevada,United States,2020-11-10,132.68
county,Nye County,driving,NA,Nevada,United States,2020-11-11,130.76
county,Nye County,driving,NA,Nevada,United States,2020-11-12,129.09
county,Nye County,driving,NA,Nevada,United States,2020-11-13,147.47
county,Nye County,driving,NA,Nevada,United States,2020-11-14,148.94
county,Nye County,driving,NA,Nevada,United States,2020-11-15,133.04
county,Nye County,driving,NA,Nevada,United States,2020-11-16,127.73
county,Nye County,driving,NA,Nevada,United States,2020-11-17,137.26
county,Nye County,driving,NA,Nevada,United States,2020-11-18,133.82
county,Nye County,driving,NA,Nevada,United States,2020-11-19,137.51
county,Nye County,driving,NA,Nevada,United States,2020-11-20,157.76
county,Nye County,driving,NA,Nevada,United States,2020-11-21,161.6
county,Nye County,driving,NA,Nevada,United States,2020-11-22,141.1
county,Nye County,driving,NA,Nevada,United States,2020-11-23,143.83
county,Nye County,driving,NA,Nevada,United States,2020-11-24,159.18
county,Nye County,driving,NA,Nevada,United States,2020-11-25,165.24
county,Nye County,driving,NA,Nevada,United States,2020-11-26,108.18
county,Nye County,driving,NA,Nevada,United States,2020-11-27,154.12
county,Nye County,driving,NA,Nevada,United States,2020-11-28,162.6
county,Nye County,driving,NA,Nevada,United States,2020-11-29,148.03
county,Nye County,driving,NA,Nevada,United States,2020-11-30,127.92
county,Nye County,driving,NA,Nevada,United States,2020-12-01,128.73
county,Nye County,driving,NA,Nevada,United States,2020-12-02,123.78
county,Nye County,driving,NA,Nevada,United States,2020-12-03,146.86
county,Nye County,driving,NA,Nevada,United States,2020-12-04,139.24
county,Nye County,driving,NA,Nevada,United States,2020-12-05,135.76
county,Nye County,driving,NA,Nevada,United States,2020-12-06,113.96
county,Nye County,driving,NA,Nevada,United States,2020-12-07,127.39
county,Nye County,driving,NA,Nevada,United States,2020-12-08,130.17
county,Nye County,driving,NA,Nevada,United States,2020-12-09,123.86
county,Nye County,driving,NA,Nevada,United States,2020-12-10,140.68
county,Nye County,driving,NA,Nevada,United States,2020-12-11,145.55
county,Nye County,driving,NA,Nevada,United States,2020-12-12,155.73
county,Nye County,driving,NA,Nevada,United States,2020-12-13,114.02
county,Nye County,driving,NA,Nevada,United States,2020-12-14,128.95
county,Nye County,driving,NA,Nevada,United States,2020-12-15,133.73
county,Nye County,driving,NA,Nevada,United States,2020-12-16,130.39
county,Nye County,driving,NA,Nevada,United States,2020-12-17,147.72
county,Nye County,driving,NA,Nevada,United States,2020-12-18,144.83
county,Nye County,driving,NA,Nevada,United States,2020-12-19,158.76
county,Nye County,driving,NA,Nevada,United States,2020-12-20,121.22
county,Nye County,driving,NA,Nevada,United States,2020-12-21,148.33
county,Nye County,driving,NA,Nevada,United States,2020-12-22,151.5
county,Nye County,driving,NA,Nevada,United States,2020-12-23,155.17
county,Nye County,driving,NA,Nevada,United States,2020-12-24,115.27
county,Nye County,driving,NA,Nevada,United States,2020-12-25,89.38
